,cCFOPEntrada,cNaoGerarFinanceiro,cNaoGerarMovEstoque,cUnidade,codigo_local_estoque,nQtdeRecebida,cAtualizarAtuPre,cSitTribCOFINS,cTpCalcCOFINS,nAliqCOFINS,nBCCOFINS,nValCOFINS,cAdicionarNovo,cAssociarExistente,cCFOP,cCodigoProduto,cDescricaoProduto,cEAN,cIgnorarItem,cNCM,cUnidadeNfe,nIdItPedido,nIdItem,nIdProduto,nPrecoUnit,nQtdeNFe,nSequencia,vDesconto,vTotalItem,cCOFINSCusto,cFreteCusto,cICMSCusto,cICMSSTCusto,cIPICusto,cOutrosDespCusto,cPISCusto,cSeguroCusto,nAliqCredCOFINSCusto,nAliqCredPISCusto,nValorICMSSTCusto,cOrigem,cSitTribSN,nAliqCredSN,nCredSN,cCEST,cEnqIPI,cSitTribIPI,nValIPIDev,cCategoriaItem,vAproxTributosIt,cSitTribPIS,cTpCalcPIS,nAliqPIS,nBCPIS,nValPIS,cModBC,cSitTrib,nAliq,nBC,nValor,nValorDif,nValorOpProp,cNumFCI,cTpCalcIPI,nAliqIPI,nBCIPI,nValIPI,nIdPedido,nNumPedCompra
131,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,,,,,,,,
132,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,,,,,,,
133,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,,,,,,
134,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,,,,,
135,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,,,,
136,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,4142.52,,,
137,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,4142.52,621.38,,
138,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,4142.52,621.38,2227612310.0,
139,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,4142.52,621.38,2227612310.0,IW492118056709 
140,1.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1.102,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1.102,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1.102,N,N,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.102,N,N,M2,2202474859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1.102,N,N,M2,2202474859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1.102,N,N,M2,2202474859.0,507.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1.102,N,N,M2,2202474859.0,507.37,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1.102,N,N,M2,2202474859.0,507.37,N,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1.102,N,N,M2,2202474859.0,507.37,N,01,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,,,,,,,,,,,,,,,,,,,,,,,,,
185,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,,,,,,,,,,,,,,,,,,,,,,,,
186,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,,,,,,,,,,,,,,,,,,,,,,,
187,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,,,,,,,,,,,,,,,,,,,,,,
188,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,,,,,,,,,,,,,,,,,,,,,
189,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,,,,,,,,,,,,,,,,,,,,
190,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,,,,,,,,,,,,,,,,,,,
191,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,,,,,,,,,,,,,,,,,,
192,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,,,,,,,,,,,,,,,,,
193,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,,,,,,,,,,,,,,,,
194,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,,,,,,,,,,,,,,,
195,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,,,,,,,,,,,,,,
196,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,,,,,,,,,,,,,
197,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,,,,,,,,,,,,
198,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,,,,,,,,,,,
199,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,,,,,,,,,,
200,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,,,,,,,,,
201,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,,,,,,,,
202,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,,,,,,,
